id,type,modified,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,lifeStage,reproductiveCondition,establishmentMeans,occurrenceStatus,preparations,associatedSequences,associatedTaxa,previousIdentifications,eventDate,verbatimEventDate,habitat,eventRemarks,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalStatus
NSW:NSW:NSW 473384,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 473384,NSW 473384,"Tree to 5 m, bark rough below and smooth above.",4462,"Kenneally, K.F.",,sterile,native,Present,sheet,,,,1975-08-19,,,,,,,,Australia,,Western Australia,Drysdale River National Park,"Planigale Creek, North Kimberley,","Planigale Creek, North Kimberley,",,,,,,,,"14,43,,S,126,54,,E,",,,,,-14.72,126.9,,10000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1992-04,,,,Corymbia disjuncta K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,disjuncta,,,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 473385,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 473385,NSW 473385,"Tree to 8 m, bark white and peeling, box-like bark grey.",4059,"Kenneally, K.F.",,sterile,native,Present,sheet,,,,1975-08-07,,,,,,,,Australia,,Western Australia,Drysdale River National Park,"Pseudomys Hill, North Kimberley,","Pseudomys Hill, North Kimberley,",,,,,,,,"15,17,,S,127,12,,E,",,,,,-15.28,127.2,,10000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-12,,,,Corymbia grandifolia (R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,grandifolia,,,(R.Br. ex Benth.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 474527,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 474527,NSW 474527,17 m tree.,499,"Thompson, H.S.",,buds | flowers,native,Present,sheet,,,,1983-06-07,,"Gentle slope above floodplain. Loam derived from colluvial material over laterite. Open woodland, Euc. tetrodonta dominant.",,,,,,Australia,,Northern Territory,,"Kapalga, North Point Rd.","Kapalga, North Point Rd.",,,,,,,,"12,22,,S,132,21,,E,",,,,,-12.37,132.35,,1000.0,,,,,,,,,"Hill, K.D.",1999-04,,,,Corymbia foelscheana (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,foelscheana,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 475200,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 475200,NSW 475200,Abundant tree.,YVT/92/161,"Webb, R.",,buds | fruit,native,Present,sheet,,,,1992-04-28,,Ridge. Eucalypt forest. Undisturbed. Sandy loam over sandstone.,,,,,,Australia,,New South Wales,,Parnell 1:25K [9032]  AMG 3 108 63 792. Adj.[adjacent to] Yengo National Park,Parnell 1:25K [9032]  AMG 3 108 63 792. Adj.[adjacent to] Yengo National Park,,,,,,,,"32,42,31,S,150,58,53,E,",,,,,-32.7086111,150.9813889,,50.0,,,,,,,,,"Hill, K.D.",,,,,Corymbia eximia (Schauer) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,eximia,,,(Schauer) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 475221,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 475221,NSW 475221,"Tree to 6 m, bark smooth, white with some scaly bark at base, upper limbs smooth flowers white.",9758,"Kenneally, K.F.",,flowers | fruit,native,Present,sheet,,,,1986-05-24,,On edge of coastal vine thicket behind beach.,,,,,,Australia,,Western Australia,,"Cable Beach, Broome, Dampierland.","Cable Beach, Broome, Dampierland.",,,,,,,,"17,58,,S,122,14,,E,",,,,,-17.97,122.23,,10000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-07,,,,Corymbia paractia K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,paractia,,,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 475324,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 475324,NSW 475324,"Tree 12 m high with thin pale brown tessellated bark over most of the trunk; upper trunk and larger branches with creamy white smooth bark. Leaves flat, concolorous, glossy green with very dense reticulation and no apparent oil glands.",986,"Connors, J.R.",,fruit,native,Present,sheet,,,,1999-07-15,,Growing on top of small dune in deep red sand.,,,,,,Australia,,Western Australia,,c. 28.8 km SW of Warburton on the Great Central road.,c. 28.8 km SW of Warburton on the Great Central road.,,,,,,,,"26,13,10,S,126,18,15,E,",,,,,-26.2194444,126.3041667,,,,,,,,,,,"Hill, K.D.",2002,,,,Corymbia chippendalei (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,chippendalei,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 475328,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 475328,NSW 475328,"Tree c. 10 m tall with smooth white to brown to grey powdery bark throughout. Leaves flat, concolorous, slightly glossy green with dense reticulation and no apparent oil glands.",989,"Connors, J.R.",,fruit,native,Present,sheet,,,,1999-07-15,,Growing on high ground on the edge of a lateritic breakaway in red stoney soil.,,,,,,Australia,,Western Australia,,c. 95.6 km NW from the Great Central Road on the Alexandra Springs road.,c. 95.6 km NW from the Great Central Road on the Alexandra Springs road.,,,,,,,,"26,09,33,S,125,09,30,E,",,,,,-26.1591667,125.1583333,,,,,,,,,,,"Hill, K.D.",2002,,,,Corymbia ferriticola subsp. ferriticola (Brooker & W.Edgecombe) K.D.Hill & L.A.S.Johnson ms.,,,,,Myrtaceae,Corymbia,ferriticola,,subsp.,(Brooker & Edgecombe) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 475527,PhysicalObject,2018-06-18 10:58:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 475527,NSW 475527,"Tree 12 m high, bark grey, persistant throughout. Occasional at site.",13737,"Bean, A.R.",,fruit,native,Present,sheet,,,,1998-07-25,,"On lower hillslope, close to small creek. Gravelly soil, growing with Eucalyptus trachyphloia, E. acmenioides, E. granitica, E. citriodora.",,,,,,Australia,,Queensland,,"12 km along Silver Valley Road, SW of Herberton.","12 km along Silver Valley Road, SW of Herberton.",,,,,,,,"17,27,33,S,145,16,55,E,",,,,,-17.4591667,145.2819444,,50.0,,,,,,,,,,,,,,Corymbia clarksoniana (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,clarksoniana,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 451156,PhysicalObject,2018-05-04 15:33:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 451156,NSW 451156,"Young trees 20 feet [6 m] high, and seedlings from 1 mile N of Wanneroo. Collected under the auspices of thre Maud Gibson Trust of the Melbourne Botanic Gardens and National Herbarium.",4484,"Melville, R.",,fruit,native,Present,sheet,,,,1953-08-04,,Jarrah - Marri forest.,,,,,,Australia,,Western Australia,,"5 miles [8.1 km] N of Wanneroo, 20 miles [32.2 km] N of Perth.","5 miles [8.1 km] N of Wanneroo, 20 miles [32.2 km] N of Perth.",,,,,,,,"31,42,,S,115,46,,E,",,,,,-31.7,115.77,,10000.0,,,,,,,,,"Johnson, L.A.S.",1996,,,,Corymbia calophylla (Lindl.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,calophylla,,,(Lindl.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 451890,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 451890,NSW 451890,"Occasional in area. Red bloodwood to 8 m high, pale bark, buds, old fruit.",18700,"Forster, P.I.",,buds | fruit,native,Present,sheet,,,,1996-03-07,,Shrubland of Eremophila and Dodonaea on red sand.,,,,,,Australia,,Queensland,Currawinya National Park,"SE of Lake Wyara (GPS 28 47 18 144 15 20),","SE of Lake Wyara (GPS 28 47 18 144 15 20),",,,,,,,,"28,47,,S,144,15,,E,",,,,,-28.78,144.25,,,,,,,,,,,"Hill, K.D.",1999-04,,,,Corymbia tumescens K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,tumescens,,,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 451901,PhysicalObject,2017-07-04 12:17:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 451901,NSW 451901,"Very common in area. Yellow bloodwood to 10 m high, fruit.",AQ587102,"Forster, P.I.",,fruit,native,Present,sheet,,,,1996-05-19,,"Woodland of ironbark, Corymbia eximia and C. variegata on sandy soil.",,,,,,Australia,,New South Wales,Cessnock State Forest,"Gibsons road, North of Abermain (GPS 32 47 00 151 24 53),","Gibsons road, North of Abermain (GPS 32 47 00 151 24 53),",,,,,,,,"32,47,,S,151,24,,E,",,,,,-32.78,151.4,,,,,,,,,,,,,,,,Corymbia eximia (Schauer) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,eximia,,,(Schauer) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 451993,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 451993,NSW 451993,Small tree; c. 4 m tall; stamens off-white; bark rough.,6061,"Cowie, I.",,fruit,native,Present,sheet,,,,1995-08-30,,On skeletal sand with sandstone; Spinifex; hill slope adjacent to beach.,,,,,,Australia,,Northern Territory,,Wigram Island; near outstation.,Wigram Island; near outstation.,,,,,,,,"11,46,,S,136,32,,E,",,,,,-11.77,136.53,,,,,,,,,,,"Hill, K.D.",1997-04-28,,,,Corymbia papillosa subsp. papillosa K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,papillosa,,subsp.,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452013,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452013,NSW 452013,Tree to 18 m.,127,"Mangion, C.",,fruit,native,Present,sheet,,,,1996-04-01,,On free draining slope to creek.,,,,,,Australia,,Northern Territory,,Palmerston; Mitchell Creek.,Palmerston; Mitchell Creek.,,,,,,,,"12,28,,S,130,58,,E,",,,,,-12.47,130.97,,,,,,,,,,,"Hill, K.D.",1997-04-28,,,,Corymbia dichromophloia (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dichromophloia,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452192,PhysicalObject,2017-07-04 12:17:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452192,NSW 452192,"Yellow bloodwood to 7m high, buds, fruits. Very common in area. VOUCHER for essential oils analysis by J.J. Brophy.",18429,"Forster, P.I.",,fruit,,Present,sheet,,,,1996-02-03,,"Woodland of Eucalyptus pachycalyx, E. cloeziana, E. leichhardtii & Callitris on rocky rough ground near watercourse.",,,,,,Australia,,Queensland,,17km along Deadmans road towards Irvinebank.,17km along Deadmans road towards Irvinebank.,,960.0,960.0,,,,,"17,30,,S,145,14,,E,",,,,,-17.5,145.23,,1000.0,,,,,,,,,,,,,,Corymbia leichhardtii (F.M.Bailey) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,leichhardtii,,,(F.M.Bailey) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452839,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452839,NSW 452839,Tree to 4 m; reddish bark persistent to top branches; flowers cream.,258,"Carter, B.J.",,buds | flowers | fruit,native,Present,sheet,,,,1988-04-17,,,,,,,,Australia,,Western Australia,,"Just W of Brown's turnoff, One Arm Point, Dampier Penninsula.","Just W of Brown's turnoff, One Arm Point, Dampier Penninsula.",,,,,,,,"16,25,,S,123,04,,E,",,,,,-16.42,123.07,,10000.0,,,,,,,,,"Hill, K.D.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452840,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452840,NSW 452840,"Tree to 5 m, bark mottled, flowers white.",10403,"Kenneally, K.F.",,buds | flowers,,Present,sheet,,,,1987-06-14,,On massive sandstone pavement on plateau of Mount Trafalgar.,,,,,,Australia,,Western Australia,,"Site 3, under cliff at Mount Trafalgar.","Site 3, under cliff at Mount Trafalgar.",,230.0,230.0,,,,,"15,16,50,S,125,04,05,E,",,,,,-15.2805556,125.0680556,,1000.0,,,,,,,,,"Hill, K.D.",1996-09,,,,Corymbia drysdalensis (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,drysdalensis,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452841,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452841,NSW 452841,"Tree to 7 m; bark platy extending up onto branches; inflorescence open; flowers creamish, strongly caramel-scented. Note: Collected from the same tree as KFK 10736 & MIH Brooker 9953.",10809,"Kenneally, K.F.",,fruit,native,Present,sheet,,,,1988-06-26,,In pindan woodland.,,,,,,Australia,,Western Australia,,"Track from Powerhouse to Bishop's Retreat, Broome.","Track from Powerhouse to Bishop's Retreat, Broome.",,,,,,,,"17,58,,S,122,14,,E,",,,,,-17.97,122.23,,1000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452842,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452842,NSW 452842,"Tree to 6 m; bark dark grey, branches fairly clean of reddish bark; flowers cream.",260,"Carter, B.J.",,buds | flowers,native,Present,sheet,,,,1988-04-17,,,,,,,,Australia,,Western Australia,,"Cape Leveque, N Dampierland.","Cape Leveque, N Dampierland.",,,,,,,,"16,24,,S,122,56,,E,",,,,,-16.4,122.93,,1000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452843,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452843,NSW 452843,Bloodwood tree to 6 m; bark mottled orangish white up to branchlets; flowers creamish-white.,10627,"Kenneally, K.F.",,buds | flowers,native,Present,sheet,,,,1988-04-05,,With Eucalyptus jensenii & Acacia eriopoda in red pindan soil.,,,,,,Australia,,Western Australia,,"67 km S of Beagle Bay turn off on Cape Leveque-Broome Road, Dampierland Peninsula.","67 km S of Beagle Bay turn off on Cape Leveque-Broome Road, Dampierland Peninsula.",,,,,,,,"17,30,,S,122,25,,E,",,,,,-17.5,122.42,,1000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452844,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452844,NSW 452844,"Tree to 7 m; bark dark grey, range beneath, flaky extending up onto branches which are reddish brown or tan towards top of canopy.",10652,"Kenneally, K.F.",,buds | flowers | fruit,native,Present,sheet,,,,1988-04-07,,In woodland adjacent to the lighthouse.,,,,,,Australia,,Western Australia,,"Cape Leveque, northern tip of Dampierland.","Cape Leveque, northern tip of Dampierland.",,,,,,,,"16,24,,S,122,56,,E,",,,,,-16.4,122.93,,1000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452845,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452845,NSW 452845,"Tree to 10 m; bark flaky orange underneath, rough to about halfway up trunk; branches mainly smooth and whitish with occasional flaking.",10648,"Kenneally, K.F.",,buds | flowers | fruit,native,Present,sheet,,,,1988-04-07,,In pindan woodland near creek.,,,,,,Australia,,Western Australia,,"Near Hunter Creek, 6 km SE of Cape Leveque, Dampierland Peninsula.","Near Hunter Creek, 6 km SE of Cape Leveque, Dampierland Peninsula.",,,,,,,,"16,25,,S,122,58,,E,",,,,,-16.42,122.97,,10000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452846,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452846,NSW 452846,Bloodwood tree to 12 m; bark platy extending up to branches where it is dark orange-brown; flowers cream.,10642,"Kenneally, K.F.",,buds | flowers | fruit,native,Present,sheet,,,,1988-04-06,,In Eucalyptus miniata woodland.,,,,,,Australia,,Western Australia,,"67 km N of Beagle Bay turn off on Cape Leveque-Broome Road, Dampierland Peninsula.","67 km N of Beagle Bay turn off on Cape Leveque-Broome Road, Dampierland Peninsula.",,,,,,,,"16,33,,S,122,55,,E,",,,,,-16.55,122.92,,10000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452847,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452847,NSW 452847,"Bloodwood tree to 8 m; bark dark grey, platy, extending up onto young branches where it is tan.",10657,"Kenneally, K.F.",,buds | fruit,native,Present,sheet,,,,1988-04-07,,In orange sandy loam.,,,,,,Australia,,Western Australia,,"Cape Leveque to One Arm Point Track, Dampierland Peninsula.","Cape Leveque to One Arm Point Track, Dampierland Peninsula.",,,,,,,,"16,26,,S,123,00,,E,",,,,,-16.43,123.0,,10000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452853,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452853,NSW 452853,"Tree to 7 m; bark platy extending up onto branches; inflorescence open, flowers creamish, caramel-scented.",10736,"Kenneally, K.F.",,buds | flowers | fruit,native,Present,sheet,,,,1988-05-13,,In pindan woodland.,,,,,,Australia,,Western Australia,,"Track from Powerhouse to Bishops Retreat, Broome.","Track from Powerhouse to Bishops Retreat, Broome.",,,,,,,,"17,58,,S,122,14,,E,",,,,,-17.97,122.23,,1000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia dampieri (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,dampieri,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452863,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452863,NSW 452863,"Multi-stemmed tree to 5 m; bark slightly tessellated, becoming white and smooth; flowers white.",10683,"Kenneally, K.F.",,buds | flowers,native,Present,sheet,,,,1988-04-12,,,,,,,,Australia,,Western Australia,,"1.7 km towards Cable Beach from intersection of Port Drive & Cable Beach Road, Broome.","1.7 km towards Cable Beach from intersection of Port Drive & Cable Beach Road, Broome.",,,,,,,,"17,58,,S,122,14,,E,",,,,,-17.97,122.23,,1000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia paractia K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,paractia,,,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452864,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452864,NSW 452864,"Tree to 5-6 m spreading to same width; leaves joined around stem without petioles, greyish green, hard and leathery; bark grey tessellated; buds pink, flowers cream; fruit mature but undehisced.",607,"Edinger, D.J.",,flowers | fruit,native,Present,sheet,,,,1988-06-17,,On scree slope amongst dolerite boulders. Quite common in this area but mostly small trees. With young Eucalyptus tectifica & Grevillea pyramidalis.,,,,,,Australia,,Western Australia,,"Telephone Tower Hill, 1 km west-northwest of Mount Hart Station, King Leopold Ranges, Kimberley.","Telephone Tower Hill, 1 km west-northwest of Mount Hart Station, King Leopold Ranges, Kimberley.",,,,,,,,"16,50,,S,124,55,,E,",,,,,-16.83,124.92,,1000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia cadophora K.D.Hill & L.A.S.Johnson subsp. cadophora,,,,,Myrtaceae,Corymbia,cadophora,,subsp.,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452865,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452865,NSW 452865,"Bloodwood to 10 m, bark coarsley flakey, branches with smooth bark.",10530,"Kenneally, K.F.",,fruit,,Present,sheet,,,,1987-06-26,,,,,,,,Australia,,Western Australia,,"Site 3, 0.7 km W of Mount Lookout, Kuri Bay.","Site 3, 0.7 km W of Mount Lookout, Kuri Bay.",,90.0,90.0,,,,,"15,30,15,S,124,33,40,E,",,,,,-15.5041667,124.5611111,,1000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia byrnesii (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,byrnesii,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452866,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452866,NSW 452866,"Young sapling to 1 m; leaves and stem very jairy with long maroon spines; leaves aetiolate, joined around stem.",606 a,"Edinger, D.J.",,sterile,native,Present,sheet,,,,1988-06-17,,On scree slope with more young trees than mature ones.,,,,,,Australia,,Western Australia,,"Telephone Tower Hill, 1 km west-northwest of Mount Hart Station, King Leopold Ranges, Kimberley.","Telephone Tower Hill, 1 km west-northwest of Mount Hart Station, King Leopold Ranges, Kimberley.",,,,,,,,"16,50,,S,125,55,,E,",,,,,-16.83,125.92,,10000.0,,,,,,,,,"Hill, K.D., Johnson, L.A.S.",1996-09,,,,Corymbia cadophora K.D.Hill & L.A.S.Johnson subsp. cadophora,,,,,Myrtaceae,Corymbia,cadophora,,subsp.,K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452993,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452993,NSW 452993,"Lemon scented gum to 15 m high, fruit. Very common in area.",17115,"Forster, P.I.",,fruit,,Present,sheet,,,,1995-07-02,,"Woodland of Eucalyptus citriodora, E. platyphylla & E. crebra s.l. on gravelly soil.",,,,,,Australia,,Queensland,,"Source of Shanty Creek, 1 km SW of Stones Hill Grid ref: 8064-410214 [corrected from 8044 PDB]","Source of Shanty Creek, 1 km SW of Stones Hill Grid ref: 8064-410214 [corrected from 8044 PDB]",,420.0,420.0,,,,,"16,59,,S,145,30,,E,",,,,,-16.98,145.5,,50.0,,,,,,,,,"Hill, K.D.",1997-04-28,,,,Corymbia citriodora (Hook.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,citriodora,,,(Hook.) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 452996,PhysicalObject,2018-01-18 15:11:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 452996,NSW 452996,"9 m tree with pendulous foliage, bloodwood bark. Common.",6207,"Batianoff, G.N.",,fruit,native,Present,sheet,,,,1986-11-20,,Eucalyptus open forest.,,,,,,Australia,,Queensland,Scawfell Island National Park,"50 km east-northeast of Mackay,","50 km east-northeast of Mackay,",,,,,,,,"20,53,,S,149,37,,E,",,,,,-20.88,149.62,,1000.0,,,,,,,,,,,,,,Corymbia clarksoniana (D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,clarksoniana,,,(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson,
NSW:NSW:NSW 453266,PhysicalObject,2018-07-25 09:01:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 453266,NSW 453266,"Small tree 7-10 m tall; bark on trunk flaking in thin bits grey-orange over orange-white, branches +/- smooth; leaves dull green, intramarginal vein very close to margin; densely reticulate, no glands; seedling leaves very large. Grid ref: MUNDOGIE sheet 5371-932230 (1:00000).",3031,"Slee, A.V.",,buds,native,Present,sheet,,,,1990-04-29,,"Eucalyptus foelscheana, Erythrophleum woodland with Themeda understory on grey brown gravelly soil.",,,,,,Australia,,Northern Territory,Kakadu National Park,2.4 km S of Goodparla airstrip (abandoned).,2.4 km S of Goodparla airstrip (abandoned).,,,,,,,,"13,20,,S,132,10,,E,",,,,,-13.33,132.17,,1000.0,,,,,,,,,"Hill, K.D.",1997-04-28,,,,Corymbia foelscheana (F.Muell.) K.D.Hill & L.A.S.Johnson,,,,,Myrtaceae,Corymbia,foelscheana,,,(F.Muell.) K.D.Hill & L.A.S.Johnson,
