id,type,modified,institutionCode,collectionCode,basisOfRecord,occurrenceID,catalogNumber,occurrenceRemarks,recordNumber,recordedBy,lifeStage,reproductiveCondition,establishmentMeans,occurrenceStatus,preparations,associatedSequences,associatedTaxa,previousIdentifications,eventDate,verbatimEventDate,habitat,eventRemarks,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,locality,verbatimLocality,verbatimElevation,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,locationRemarks,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,identificationID,identifiedBy,dateIdentified,identificationRemarks,identificationQualifier,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,infraspecificEpithet,taxonRank,scientificNameAuthorship,nomenclaturalStatus
NSW:NSW:NSW 733505,PhysicalObject,2017-11-03 14:06:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 733505,NSW 733505,,L1H4,"Cassis, G.",,fruit,,Present,sheet,,,,2006-05-16,,,,,,,,Australia,,Queensland,,"Mt Stuart Summit, 15.5 km W of Townsville.","Mt Stuart Summit, 15.5 km W of Townsville.",,580.0,580.0,,,,,"19,20,43,S,146,46,49,E,",,,,,-19.34533,146.78022,,,,,,,,,,,"Hind, P.D.",2008-07,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 750082,PhysicalObject,2017-11-03 14:07:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 750082,NSW 750082,Tree 8 m high. Common at site. Sampled for DNA Barcoding study by DM Crayn.,1069,"Crayn, D.M. | Coveny, R.G. | Whitehead, M.R.",,,,Present,sheet,,,,2007-04-23,,"Swampy low lying disturbed roadside vegetation dominated by Casuarina glauca and Melaleuca quinquenervia. Sandy loam soil, moist.",,,,,,Australia,,New South Wales,Botany Bay National Park,near the corner of Captain Cook Drive and Polo Street,near the corner of Captain Cook Drive and Polo Street,,16.0,16.0,,,,,"34,00,29,S,151,13,06,E,GDA94",,,,,-34.0081,151.2183,GDA94,,,,,,,,,,"Crayn, D.M., Coveny, R.G.",2007-04-23,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 812575,PhysicalObject,2017-12-15 11:31:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 812575,NSW 812575,Tree 8 m; paperbark; yellow green flowers. Common.,KRM9815,"McDonald, K.R.",,flowers,native,Present,sheet,,,,2010-09-03,,"Riparian thicket (wattles and Melaleuca) with emergent Corymbia polycarpa, Cooktown ironwood on sandy soil.",,,,,,Australia,,Queensland,,"Errk Oykangand (CYPAL) National Park, near Alice River.","Errk Oykangand (CYPAL) National Park, near Alice River.",,,,,,,,"15,22,49,S,142,01,25,E,GDA94",,,,,-15.3803,142.0236,GDA94,100.0,,,,,,,,,,,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 812576,PhysicalObject,2017-12-15 11:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 812576,NSW 812576,Tree 7 m; cream flower with pinkish base; 'silver' foliage; paperbark. Common.,KRM9793,"McDonald, K.R.",,flowers,native,Present,sheet,,,,2010-09-02,,Riverine woodland on channel.,,,,,,Australia,,Queensland,,"Kitley's Channel, Errk Oykangand (CYPAL) National Park.","Kitley's Channel, Errk Oykangand (CYPAL) National Park.",,,,,,,,"15,34,53,S,142,06,08,E,GDA94",,,,,-15.5814,142.1022,GDA94,100.0,,,,,,,,,,,,,,Melaleuca argentea W.Fitzg.,,,,,Myrtaceae,Melaleuca,argentea,,,W.Fitzg.,
NSW:NSW:NSW 812577,PhysicalObject,2015-02-20 12:10:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 812577,NSW 812577,Tree 10 m; fruiting; dark fissured hard bark.,KRM9787,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2010-09-02,,Ephemeral wetland with Melaleuca stenostachya.,,,,,,Australia,,Queensland,,Errk Oykangand (CYPAL) National Park.,Errk Oykangand (CYPAL) National Park.,,,,,,,,"15,33,45,S,142,08,10,E,GDA94",,,,,-15.5625,142.1361,GDA94,100.0,,,,,,,,,,,,,,Melaleuca clarksonii Barlow,,,,,Myrtaceae,Melaleuca,clarksonii,,,Barlow,
NSW:NSW:NSW 812578,PhysicalObject,2017-12-15 11:31:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 812578,NSW 812578,Tree 7 m; yellow green flowers. Common.,KRM9768,"McDonald, K.R.",,buds | flowers | fruit,native,Present,sheet,,,,2010-09-01,,"Corymbia dallachiana, Cooktown ironwood, Melaleuca and Grevillea sp. woodland on sandy soil levee bank.",,,,,,Australia,,Queensland,,"Creek flowing into Emu Lagoon, Errk Oykangand (CYPAL) National Park.","Creek flowing into Emu Lagoon, Errk Oykangand (CYPAL) National Park.",,,,,,,,"15,27,10,S,142,10,22,E,GDA94",,,,,-15.4528,142.1728,GDA94,100.0,,,,,,,,,,,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 812579,PhysicalObject,2017-12-14 17:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 812579,NSW 812579,Tree 8 m; paperbark; fruit. Occasional.,KRM8794,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2010-09-02,,"Eucalypt woodland (Eucalyptus tetrodonta, Corymbia polycarpa, Parinari nonda, Melaleuca leucadendra, M. nervosa, Acacia crasssicarpa on low sand ridge.",,,,,,Australia,,Queensland,,Errk Oykangand (CYPAL) National Park.,Errk Oykangand (CYPAL) National Park.,,,,,,,,"15,34,15,S,142,07,31,E,GDA94",,,,,-15.5708,142.1253,GDA94,100.0,,,,,,,,,,,,,,Melaleuca leucadendra (L.) L.,,,,,Myrtaceae,Melaleuca,leucadendra,,,(L.) L.,
NSW:NSW:NSW 815250,PhysicalObject,2017-04-07 09:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 815250,NSW 815250,7 m tree; flower.,4759,"Wannan, B.S.",,flowers,,Present,sheet,,,,2007-05-10,,"Colluvial fan at base of granite slopes. Woodland T1 (6-8 m): Melaleuca viridiflora, Eucalyptus microneura. Gnd: grasses, sedges.",,,,,,Australia,,Queensland,,"Ooralat, 40 km WNW of Mt Surprise.","Ooralat, 40 km WNW of Mt Surprise.",,370.0,370.0,,,,,"18,04,28,S,144,00,07,E,GDA94",,,,,-18.0744,144.0019,GDA94,100.0,,,,,,,,,,,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 842996,PhysicalObject,2015-02-20 12:10:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 842996,NSW 842996,Tree to 3 m; green-cream flowers.,KRM4291,"McDonald, K.R.",,flowers,native,Present,sheet,,,,2005-06-23,,Riparian open woodland on sandy levee bank.,,,,,,Australia,,Queensland,,"Fishermans Waterhole, Walsh River NE of Chillagoe.","Fishermans Waterhole, Walsh River NE of Chillagoe.",,,,,,,,"17,03,26,S,144,36,41,E,GDA94",,,,,-17.0572,144.6114,GDA94,100.0,,,,,,,,,,,,,,Melaleuca fluviatilis Barlow,,,,,Myrtaceae,Melaleuca,fluviatilis,,,Barlow,
NSW:NSW:NSW 815365,PhysicalObject,2017-12-15 11:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 815365,NSW 815365,"Small tree. Photos. Peduncle and K hairy, > 30 oil dots per sq mm.",4794,"Wannan, B.S.",,flowers | fruit,,Present,sheet,,,,2007-06-07,,Bank of sandy creek bed. Riparian woodland dominated by Eucalyptus camaldulensis.,,,,,,Australia,,Queensland,,"Mittagong Station, south-east of Croydon.","Mittagong Station, south-east of Croydon.",,120.0,120.0,,,,,"18,25,31,S,142,20,08,E,GDA94",,,,,-18.4253,142.3356,GDA94,100.0,,,,,,,,,"Louden, M.A.",2009-12,,,,Melaleuca argentea W.Fitzg.,,,,,Myrtaceae,Melaleuca,argentea,,,W.Fitzg.,
NSW:NSW:NSW 815489,PhysicalObject,2017-12-15 11:31:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 815489,NSW 815489,6 m tree. Flowers. Approx. 5 oil dots per sq mm visible from abaxial surface only.,4862,"Wannan, B.S.",,fruit,,Present,sheet,,,,2007-10-05,,"Spring near junction of two creeks. Woodland T1 (20 m): Eucalyptus camaldulensis. T2 (10-15 m): Lophostemon suaveolens, Callitris intratropica. T3 (6-8 m): Melaleuca (coll.), Grevillea glauca, E. camaldulensis, L. suaveolens. Groundlayer: Utricularia, Stylidium (coll.), sedges, Lycopodiella cernua.",,,,,,Australia,,Queensland,,"12 km north of Mt Garnet, just north of Excelsior Pinnacle.","12 km north of Mt Garnet, just north of Excelsior Pinnacle.",,795.0,795.0,,,,,"17,32,40,S,145,07,26,E,GDA94",,,,,-17.5444,145.1239,GDA94,100.0,,,,,,,,,"Bean, A.R.",2009-12,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 815539,PhysicalObject,2017-04-07 09:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 815539,NSW 815539,Tree 8 m; cream flower; fruit; paperbark. Common.,KRM8626,"McDonald, K.R.",,buds | flowers | fruit,native,Present,sheet,,,,2009-12-03,,Riparian Melaleuca lined ephemeral wetland on clay soil.,,,,,,Australia,,Queensland,,"Goose Lagoon, Lama Lama National Park (CYPAL).","Goose Lagoon, Lama Lama National Park (CYPAL).",,,,,,,,"14,22,35,S,143,44,25,E,GDA94",,,,,-14.3764,143.7403,GDA94,100.0,,,,,,,,,"Bean, A.R.",2010-01,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 815544,PhysicalObject,2015-02-20 12:10:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 815544,NSW 815544,Tree 6 m; fruit only. Occasional.,KRM8621,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2009-12-02,,"Melaleuca riparian open forest on lagoon margin, clay soil.",,,,,,Australia,,Queensland,,"Scrubby Lagoon, Running Creek Nature Refuge.","Scrubby Lagoon, Running Creek Nature Refuge.",,,,,,,,"14,13,46,S,143,39,42,E,GDA94",,,,,-14.2294,143.6617,GDA94,100.0,,,,,,,,,"Bean, A.R.",2010-01,,,,Melaleuca cajuputi subsp. platyphylla Barlow,,,,,Myrtaceae,Melaleuca,cajuputi,,subsp.,Barlow,
NSW:NSW:NSW 815545,PhysicalObject,2017-12-14 17:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 815545,NSW 815545,Tree 6.0 m; paperbark; fruit. Common.,KRM8631,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2009-12-03,,Melaleuca and Eucalypt woodland on plain; sandy soil.,,,,,,Australia,,Queensland,,Lama Lama National Park (CYPAL).,Lama Lama National Park (CYPAL).,,,,,,,,"14,23,22,S,143,44,36,E,GDA94",,,,,-14.3894,143.7433,GDA94,100.0,,,,,,,,,"Bean, A.R.",2010-01,,,,Melaleuca leucadendra (L.) L.,,,,,Myrtaceae,Melaleuca,leucadendra,,,(L.) L.,
NSW:NSW:NSW 815546,PhysicalObject,2014-07-15 10:25:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 815546,NSW 815546,Tree 10 m; cream flower; paperbark. Abundant.,KRM8620,"McDonald, K.R.",,flowers | fruit,native,Present,sheet,,,,2009-12-02,,Riparian open forest mainly of Melaleuca on margin of lagoon; clay soil.,,,,,,Australia,,Queensland,,"Scrubby Lagoon, Running Creek Nature Refuge.","Scrubby Lagoon, Running Creek Nature Refuge.",,,,,,,,"14,13,41,S,143,39,42,E,GDA94",,,,,-14.2281,143.6617,GDA94,100.0,,,,,,,,,"Bean, A.R.",2010-01,,,,Melaleuca quinquenervia (Cav.) S.T.Blake,,,,,Myrtaceae,Melaleuca,quinquenervia,,,(Cav.) S.T.Blake,
NSW:NSW:NSW 815613,PhysicalObject,2017-12-15 13:56:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 815613,NSW 815613,Tree to 7 m tall; fibrous bark; fruit. Very common at locality.,PIF33777,"Forster, P.I.",,flowers | fruit,,Present,sheet,,,,2008-06-17,,"Stunted, closed shrubland on low dune next to freshwater lake; dominants are Leucoogon spp., Thryptomene oligandra, Melaleuca arcana, Alyxia spicata, Eriostemon banksii; white sand.",,,,,,Australia,,Queensland,,"SE of Conical Hill, 4 km SE of Shelburne Bay, 3 km W of Thorpe Point, Cape York Peninsula.","SE of Conical Hill, 4 km SE of Shelburne Bay, 3 km W of Thorpe Point, Cape York Peninsula.",,10.0,10.0,,,,,"11,55,22,S,143,07,06,E,GDA94",,,,,-11.9228,143.1183,GDA94,100.0,,,,,,,,,,,,,,Melaleuca arcana S.T.Blake,,,,,Myrtaceae,Melaleuca,arcana,,,S.T.Blake,
NSW:NSW:NSW 843002,PhysicalObject,2017-12-15 11:31:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 843002,NSW 843002,Low tree with green flowers.,IDF3193,"Fox, I.D.",,flowers,native,Present,sheet,,,,2004-08-08,,"Fringing woodland of bloodwood species. Associated with Acacia holosericea, Acacia sp., and Acacia torulosa.",,,,,,Australia,,Queensland,,"Waterhole at the ruins of the old Myall Homestead, 27 km SSW of Lorraine Homestead.","Waterhole at the ruins of the old Myall Homestead, 27 km SSW of Lorraine Homestead.",,,,,,,,,,,,,,,,,,,,,,,,,"Fox, I.D.",,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 818728,PhysicalObject,2017-04-07 09:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 818728,NSW 818728,Tree 10 m; brown paperbark; cream-green flowers. Common.,KRM8050,"McDonald, K.R.",,flowers | fruit,native,Present,sheet,,,,2008-10-22,,Riparian woodland on clay soil on plain near dry depression.,,,,,,Australia,,Queensland,,"Edward River, near Melon Yard, Strathgordon station.","Edward River, near Melon Yard, Strathgordon station.",,,,,,,,"14,40,54,S,142,16,25,E,GDA94",,,,,-14.6817,142.2736,GDA94,100.0,,,,,,,,,,,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 818747,PhysicalObject,2017-12-15 11:45:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 818747,NSW 818747,"Tree 4.0 m, paperbark, fruiting. Occasional.",KRM8051,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2008-10-22,,Riparian woodland on clay soil.,,,,,,Australia,,Queensland,,"Edward River, Strathgordon.","Edward River, Strathgordon.",,,,,,,,"14,40,54,S,142,16,25,E,GDA94",,,,,-14.6817,142.2736,GDA94,100.0,,,,,,,,,"Bean, A.R.",2009-02,,,,Melaleuca saligna Schauer,,,,,Myrtaceae,Melaleuca,saligna,,,Schauer,
NSW:NSW:NSW 819025,PhysicalObject,2017-12-15 11:31:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 819025,NSW 819025,Tree to 5 m tall.,4503,"Booth, R.",,buds | flowers | fruit,native,Present,sheet,,,,2006-05-23,,Melaleuca nervosa swamp with occasional Corymbia polycarpa.,,,,,,Australia,,Queensland,,17 km NW of Gunpowder on Bar Creek Station.,17 km NW of Gunpowder on Bar Creek Station.,,,,,,,,"19,35,43,S,139,14,05,E,GDA94",,,,,-19.5953,139.2347,GDA94,10.0,,,,,,,,,,,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 820980,PhysicalObject,2017-12-15 11:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 820980,NSW 820980,Tree 8 m. Flowers cream. Common.,24368,"Cumming, R.J.",,flowers,native,Present,sheet,,,,2006-09-15,,Woodland along creek on pale sand and silt.,,,,,,Australia,,Queensland,,Bulimba Station. ca. 110 km WNW of Chillagoe.,Bulimba Station. ca. 110 km WNW of Chillagoe.,,,,,,,,"17,02,28,S,143,33,43,E,GDA94",,,,,-17.0411,143.5619,GDA94,100.0,,,,,,,,,,,,,,Melaleuca argentea W.Fitzg.,,,,,Myrtaceae,Melaleuca,argentea,,,W.Fitzg.,
NSW:NSW:NSW 821111,PhysicalObject,2017-12-14 17:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 821111,NSW 821111,"Tree 8.0 m, fruiting. Common.",KRM7764,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2008-07-30,,Mixed Melaleuca and Eucalyptus woodland on flood plain.,,,,,,Australia,,Queensland,,"Alice River, Walpan (Wulpan) Station, S of Dixie.","Alice River, Walpan (Wulpan) Station, S of Dixie.",,,,,,,,"15,35,58,S,143,01,10,E,GDA94",,,,,-15.5994,143.0194,GDA94,100.0,,,,,,,,,,,,,,Melaleuca leucadendra (L.) L.,,,,,Myrtaceae,Melaleuca,leucadendra,,,(L.) L.,
NSW:NSW:NSW 821185,PhysicalObject,2017-12-15 11:31:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 821185,NSW 821185,Tree 7 m; paper bark; greenish-cream flowers.,KRM7832,"McDonald, K.R.",,flowers,native,Present,sheet,,,,2008-07-31,,Melaleuca woodland around waterhole.,,,,,,Australia,,Queensland,,"Dixie Station, waterhole SW of Dixie homestead.","Dixie Station, waterhole SW of Dixie homestead.",,,,,,,,"15,12,12,S,143,13,13,E,GDA94",,,,,-15.2033,143.2203,GDA94,100.0,,,,,,,,,,,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 821191,PhysicalObject,2017-12-15 11:31:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 821191,NSW 821191,"Low, spreading tree to 5 m high; fibrous bark, cream flowers, fruit. Very common at locality.",PIF33804,"Forster, P.I.",,fruit,,Present,sheet,,,,2008-06-17,,"Ecotone between saltmarsh and low closed shrubland, saline flat.",,,,,,Australia,,Queensland,,"3 km S of Shelburne Bay, 8 km W of Thorpe Point, Cape York Peninsula.","3 km S of Shelburne Bay, 8 km W of Thorpe Point, Cape York Peninsula.",,5.0,5.0,,,,,"11,55,43,S,143,04,28,E,GDA94",,,,,-11.9286,143.0744,GDA94,100.0,,,,,,,,,,,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 821192,PhysicalObject,2017-12-15 11:31:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 821192,NSW 821192,"Low shrub to 2 m tall; foliage leathery, mid green; fruit. Very common at locality.",PIF33853,"Forster, P.I.",,fruit,,Present,sheet,,,,2008-06-17,,"Base of low sand-dune ; windswept, low closed shrubland/thicket dominated by Deplanchea tetraphylla, Eriostemon banksii, Bossiaea arenicola, Callitris intratropica; white sand.",,,,,,Australia,,Queensland,,"2 km S of Shelburne Bay, 8 km WSW of Thorpe Point, Cape York Peninsula.","2 km S of Shelburne Bay, 8 km WSW of Thorpe Point, Cape York Peninsula.",,10.0,10.0,,,,,"11,57,11,S,143,04,31,E,GDA94",,,,,-11.9531,143.0753,GDA94,100.0,,,,,,,,,,,,,,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
NSW:NSW:NSW 822596,PhysicalObject,2017-03-21 16:19:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 822596,NSW 822596,Tree 5 m; drooping foliage; paper bark; fruit. Common.,KRM9774,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2010-09-01,,Riparian Melaleuca woodland on levee bank.,,,,,,Australia,,Queensland,,"Emu Lagoon, Errk Oykangand (CYPAL) National Park.","Emu Lagoon, Errk Oykangand (CYPAL) National Park.",,,,,,,,"15,27,43,S,142,10,12,E,GDA94",,,,,-15.4619,142.17,GDA94,100.0,,,,,,,,,,,,,,Melaleuca viridiflora var. attenuata Byrnes,,,,,Myrtaceae,Melaleuca,viridiflora,,var.,Byrnes,
NSW:NSW:NSW 822841,PhysicalObject,2017-12-15 11:45:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 822841,NSW 822841,Tree 6.0 m; paperbark trunk; fruit. Common.,KRM10131,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2010-11-16,,Riparian woodland on sandy levee bank.,,,,,,Australia,,Queensland,Lakefield National Park,"Morehead River Crossing, Lakefield National Park.","Morehead River Crossing, Lakefield National Park.",,,,,,,,"14,41,48,S,143,59,35,E,GDA94",,,,,-14.6967,143.9931,GDA94,100.0,,,,,,,,,"Bean, A.R.",2010-12,,,,Melaleuca saligna Schauer,,,,,Myrtaceae,Melaleuca,saligna,,,Schauer,
NSW:NSW:NSW 822874,PhysicalObject,2015-02-20 12:10:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 822874,NSW 822874,Tree 7 m; paper bark. Common.,KRM9855,"McDonald, K.R.",,fruit,native,Present,sheet,,,,2010-09-20,,Riparian woodland on creek; sandy soil.,,,,,,Australia,,Queensland,,"Esmeralda Creek, ca. 83 km S of Gulf Development Road junction.","Esmeralda Creek, ca. 83 km S of Gulf Development Road junction.",,,,,,,,"18,52,56,S,142,33,40,E,GDA94",,,,,-18.8822,142.5611,GDA94,100.0,,,,,,,,,,,,,,Melaleuca fluviatilis Barlow,,,,,Myrtaceae,Melaleuca,fluviatilis,,,Barlow,
NSW:NSW:NSW 822875,PhysicalObject,2017-12-15 11:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 822875,NSW 822875,Tree 6 m; paper bark. Common.,KRM9854,"McDonald, K.R.",,,native,Present,sheet,,,,2010-09-20,,"Riparian woodland on creek bank, sandy soils.",,,,,,Australia,,Queensland,,Esmeralda Creek ca. 83 km S of Gulf Development Road junction.,Esmeralda Creek ca. 83 km S of Gulf Development Road junction.,,,,,,,,"18,52,56,S,142,33,40,E,GDA94",,,,,-18.8822,142.5611,GDA94,100.0,,,,,,,,,,,,,,Melaleuca argentea W.Fitzg.,,,,,Myrtaceae,Melaleuca,argentea,,,W.Fitzg.,
NSW:NSW:NSW 824267,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 824267,NSW 824267,"Tree to 12 m high; white, compact, papery bark; rather dense crown; lower branches with long pendulous branchlets; decidedly glaucous leaves; white, stronly scented flowers.",17000,"Blake, S.T.",,flowers | fruit,native,Present,sheet,,,,1946-09-14,,Dominant in Melaleuca forest on dark grey swampy flat.,,,,,,Australia,,Northern Territory,,"Northern Australia Regional Survey. [lat/long given = Arnhem Land, E of Sturt Highway, SE of Darwin]","Northern Australia Regional Survey. [lat/long given = Arnhem Land, E of Sturt Highway, SE of Darwin]",,,,,,,,"12,40,,S,131,25,,E,",,,,,-12.67,131.42,,5000.0,,,,,,,,,Queensland Herbarium (BRI),,,,isotype,Melaleuca dealbata S.T.Blake,,,,,Myrtaceae,Melaleuca,dealbata,,,S.T.Blake,
NSW:NSW:NSW 824272,PhysicalObject,2018-06-26 13:10:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 824272,NSW 824272,"Tree, height 3 m branching freely; sprawling. Bark rather papery. Leaves medium green; young leaves silvery. Flowers yellow.",NGF 46453,"Womersley, J.S.",,flowers,,Present,sheet,,,,1974-02-19,,On grassy wooded hillsides and margins of swamp.,,,,,,Papua New Guinea,,Central District,,"Near Idlers Bay, Port Moresby, S/dist. Port Moresby.","Near Idlers Bay, Port Moresby, S/dist. Port Moresby.",,20.0,20.0,,,,,"09,25,,S,147,00,,E,",,,,,-9.42,147.0,,,,,,,,,,,"Wilson, Peter G.",2017,,,,Melaleuca viridiflora Sol. ex Gaertn.,,,,,Myrtaceae,Melaleuca,viridiflora,,,Sol. ex Gaertn.,
NSW:NSW:NSW 824273,PhysicalObject,2018-06-18 13:39:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 824273,NSW 824273,"Large tree, papery bark, branches long pendulous overhanging the water. Very handsome. [Good match for type of M. mimosoides A.Cunn. HG. Kew. C.T.W. 22 Sept 1939]",8149,"White, C.T.",,flowers,native,Present,sheet,,,,1931-09-25,,Common along creek bank in savannah forest.,,,,,,Australia,,Queensland,,"Byfield, near Keppel Bay.","Byfield, near Keppel Bay.",,,,,,,,"22,51,,S,150,39,,E,GDA94",,,,,-22.85,150.65,GDA94,10000.0,,,,,,,,,"Blake, S.T.",1957-05-06,,,,Melaleuca leucadendra (L.) L.,,,,,Myrtaceae,Melaleuca,leucadendra,,,(L.) L.,
NSW:NSW:NSW 824274,PhysicalObject,2017-12-14 17:49:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 824274,NSW 824274,"Tree about 22 m; bark pale creamy yellow in thin corky sheets (paperbark). Branches pendulous, leaves green.",9694,"Everist, S.L.",,fruit,native,Present,sheet,,,,1970-08-17,,In sand above high tide mark.,,,,,,Australia,,Queensland,,Goold Island on north western side.,Goold Island on north western side.,,,,,,,,"18,09,,S,146,09,,E,",,,,,-18.15,146.15,,,,,,,,,,,,,,,,Melaleuca leucadendra (L.) L.,,,,,Myrtaceae,Melaleuca,leucadendra,,,(L.) L.,
NSW:NSW:NSW 824363,PhysicalObject,2018-06-26 13:10:00.0,NSW,NSW,PreservedSpecimen,NSW:NSW:NSW 824363,NSW 824363,"Ex Herb. W.V. Fitzgerald. [Blake cited only Fitzgerald 1116 but annotated all 3 specimens as ""part of type"". Note that NSW 20151 matches the upper centre element in the photograph in the notes folder. Peter G. Wilson May 2013]",1116,"Fitzgerald, W.V.",,flowers,native,Present,,,,,1905-06,,,,,,,,Australia,,Western Australia,,base of Mount Harris.,base of Mount Harris.,,,,,,,,"16,43,01,S,126,19,01,E,",,,,,-16.717,126.317,,,,,,,,,,,,2017-03-15,,,lectotype,Melaleuca nervosa (Lindl.) Cheel,,,,,Myrtaceae,Melaleuca,nervosa,,,(Lindl.) Cheel,
